model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,sequence_length,epoch
NT 500M 1000G,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,8,0.8717385688452596,0.8717373362616043,0.7434812173957038,269,4.0
NT 500M 1000G,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,8,0.9475887359025807,0.940301856666719,0.8806266643336166,401,4.0
NT 500M 1000G,human_nontata_promoters,Regulatory (human),Genomic Benchmark,8,0.8851370052587877,0.8844822930426044,0.769735333947119,251,4.0
NT 500M 1000G,human_ocr_ensembl,,Genomic Benchmark,8,0.7511444266422522,0.7508257287733942,0.5046167989636755,315,4.0
NT 500M 1000G,dummy_mouse_enhancers,Dummy,Genomic Benchmark,8,0.7107438016528925,0.7107438016528925,0.4380873410724157,,4.0
NT 500M 1000G,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,9,0.922,0.9219925081604837,0.8439994759366772,200,4.0
NT 500M 1000G,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,9,0.7315581144296509,0.7298183579230957,0.4661324962739892,500,4.0
NT 500M 1000G,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,9,0.8763239473004392,0.876322902705335,0.7526537663534707,269,4.0
NT 500M 1000G,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,9,0.9450979035494361,0.936918015330533,0.8743034026373184,401,4.0
NT 500M 1000G,human_nontata_promoters,Regulatory (human),Genomic Benchmark,9,0.8887351231663437,0.8884551795068399,0.7806871093305691,251,4.0
NT 500M 1000G,human_ocr_ensembl,,Genomic Benchmark,9,0.7537193865873197,0.7532378502404505,0.5106943946931471,315,4.0
NT 500M 1000G,dummy_mouse_enhancers,Dummy,Genomic Benchmark,9,0.7107438016528925,0.7107438016528925,0.4380873410724157,,4.0
NT 500M 1000G,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,10,0.9202,0.9201984550420896,0.8404093517122473,200,4.0
NT 500M 1000G,demo_human_or_worm,Demo,Genomic Benchmark,10,0.9612,0.9611991060274028,0.922503493099735,200,4.0
NT 500M 1000G,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,10,0.7355163727959698,0.7349363302937306,0.4714561493820968,500,4.0
NT 500M 1000G,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,10,0.8714802376646861,0.8714802290879194,0.7430002683998949,269,4.0
NT 500M 1000G,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,10,0.9444751954611499,0.9364376025754084,0.8730859619252086,401,4.0
NT 500M 1000G,human_nontata_promoters,Regulatory (human),Genomic Benchmark,10,0.8887351231663437,0.8883470680483379,0.7791574887052257,251,4.0
NT 500M 1000G,human_ocr_ensembl,,Genomic Benchmark,10,0.7493133440146487,0.7488882933806271,0.5014997263204887,315,4.0
NT 500M 1000G,dummy_mouse_enhancers,Dummy,Genomic Benchmark,10,0.7107438016528925,0.7106647537063606,0.44352313311614,,4.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,1,0.8992,0.8991977257510473,0.7983925455191503,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,1,0.9555,0.9555011415280229,0.9110059007144152,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,1,0.6729039222741994,0.6728696022745935,0.3455999661574057,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,1,0.8705114957375355,0.8704889481394008,0.7414353685014193,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,1,0.9286999238912337,0.9282301460298126,0.8364814796087043,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,1,0.8986991419872682,0.8988870404606052,0.7976965586494961,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,1,0.7540054932478828,0.7539738216123337,0.5083876023138398,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,1,0.6446280991735537,0.6456500519181418,0.29184327671699606,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,2,0.9001,0.9000978629541669,0.8001922423762998,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,2,0.9555,0.9555011415280229,0.9110059007144152,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,2,0.6729039222741994,0.6728696022745935,0.3455999661574057,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,2,0.8705114957375355,0.8704889481394008,0.7414353685014193,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,2,0.9286999238912337,0.9282301460298126,0.8364814796087043,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,2,0.8986991419872682,0.8988870404606052,0.7976965586494961,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,2,0.7540054932478828,0.7539738216123337,0.5083876023138398,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,2,0.6446280991735537,0.6456500519181418,0.29184327671699606,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,3,0.8934,0.8933939613351762,0.7868114888175481,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,3,0.9555,0.9555011415280229,0.9110059007144152,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,3,0.6729039222741994,0.6728696022745935,0.3455999661574057,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,3,0.8705114957375355,0.8704889481394008,0.7414353685014193,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,3,0.9286999238912337,0.9282301460298126,0.8364814796087043,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,3,0.8986991419872682,0.8988870404606052,0.7976965586494961,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,3,0.7540054932478828,0.7539738216123337,0.5083876023138398,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,3,0.6446280991735537,0.6456500519181418,0.29184327671699606,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,4,0.8976,0.8976003932321069,0.7951922573675265,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,4,0.9579,0.957901398232738,0.9158266844556373,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,4,0.6959337891327816,0.6959426097032813,0.39179576556713086,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,4,0.8673469387755102,0.8673470228752295,0.7347356652233386,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,4,0.9189095689476233,0.9182159682050568,0.8136289976183173,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,4,0.8804317741489067,0.8806760893995981,0.7616323831349554,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,4,0.7655642023346303,0.7655205402148725,0.5316111754061463,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,4,0.6528925619834711,0.6531770762769272,0.3187090460797559,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,5,0.9034,0.9033935306692757,0.8068229912979021,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,5,0.9579,0.957901398232738,0.9158266844556373,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,5,0.6959337891327816,0.6959426097032813,0.39179576556713086,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,5,0.8673469387755102,0.8673470228752295,0.7347356652233386,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,5,0.9189095689476233,0.9182159682050568,0.8136289976183173,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,5,0.8804317741489067,0.8806760893995981,0.7616323831349554,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,5,0.7655642023346303,0.7655205402148725,0.5316111754061463,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,5,0.6528925619834711,0.6531770762769272,0.3187090460797559,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,6,0.9007,0.9006992939329345,0.8013890638976485,200,10.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,6,0.9579,0.957901398232738,0.9158266844556373,200,10.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,6,0.6959337891327816,0.6959426097032813,0.39179576556713086,500,9.97
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,6,0.8673469387755102,0.8673470228752295,0.7347356652233386,269,10.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,6,0.9189095689476233,0.9182159682050568,0.8136289976183173,401,10.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,6,0.8804317741489067,0.8806760893995981,0.7616323831349554,251,9.99
HyenaDNA (1k),human_ocr_ensembl,,Genomic Benchmark,6,0.7655642023346303,0.7655205402148725,0.5316111754061463,315,9.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,6,0.6528925619834711,0.6531770762769272,0.3187090460797559,,10.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,1,0.8999,0.8998941623423292,0.7998148707786302,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,1,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,1,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,1,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,1,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,1,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,1,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,2,0.8992,0.8991946205881465,0.7984109330978244,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,2,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,2,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,2,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,2,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,2,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,2,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,3,0.901,0.9009975287322479,0.8019939342393608,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,3,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,3,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,3,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,3,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,3,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,3,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,4,0.9001,0.900094174005981,0.8002149370403254,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,4,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,4,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,4,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,4,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,4,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,4,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,5,0.8962,0.8961993522485907,0.7923885161076816,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,5,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,5,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,5,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,5,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,5,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,5,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,6,0.8992,0.8991921362710298,0.7984306880083385,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,6,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,6,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,6,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,6,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,6,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,6,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,7,0.8973,0.897291393244551,0.7946349131898043,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,7,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,7,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,7,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,7,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,7,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,7,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,8,0.8993,0.8992923344473753,0.7986291094037453,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,8,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,8,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,8,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,8,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,8,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,8,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,9,0.9028,0.9027984602327604,0.8055907954696656,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,9,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,9,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,9,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,9,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,9,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,9,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),demo_coding_vs_intergenomic,Demo,Genomic Benchmark,10,0.9006,0.9005977573378383,0.8011928090828077,200,100.0
HyenaDNA (1k),demo_human_or_worm,Demo,Genomic Benchmark,10,0.9589,0.9589008044123403,0.91779820316597,200,100.0
HyenaDNA (1k),human_enhancers_cohn,Regulatory (human),Genomic Benchmark,10,0.6635480388629004,0.6635541380914286,0.3273052219308977,500,99.99
HyenaDNA (1k),human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,10,0.906871609403255,0.9067917272723482,0.8154590976164889,269,100.0
HyenaDNA (1k),human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,10,0.9097419220922992,0.9092237330898486,0.7930255724574663,401,100.0
HyenaDNA (1k),human_nontata_promoters,Regulatory (human),Genomic Benchmark,10,0.9285911984500416,0.9287451090356081,0.8590055980375183,251,99.99
HyenaDNA (1k),dummy_mouse_enhancers,Dummy,Genomic Benchmark,10,0.6363636363636364,0.6369146005509642,0.26701693345791133,,100.0
HyenaDNA (1k),H3,EMP (yeast),GUE,1,0.8430193720774883,0.8430172706012142,0.6862074815694645,500,99.98
HyenaDNA (1k),H3K14ac,EMP (yeast),GUE,1,0.6735249621785174,0.6733884647222697,0.33201509266884077,500,99.99
HyenaDNA (1k),H3K36me3,EMP (yeast),GUE,1,0.6834862385321101,0.6831727447885385,0.3575675920034447,500,99.99
HyenaDNA (1k),H3K4me1,EMP (yeast),GUE,1,0.64614898989899,0.645451835283606,0.28369238623563575,500,99.99
HyenaDNA (1k),H3K4me2,EMP (yeast),GUE,1,0.6060606060606061,0.6044639670222347,0.18304330376837025,500,100.0
HyenaDNA (1k),H3K4me3,EMP (yeast),GUE,1,0.592391304347826,0.5923079061492271,0.1815983064796764,500,99.99
HyenaDNA (1k),H3K79me3,EMP (yeast),GUE,1,0.7614424410540915,0.7614792667871301,0.5214236206189582,500,99.99
HyenaDNA (1k),H3K9ac,EMP (yeast),GUE,1,0.7081684059014034,0.7084035184290612,0.4109557562722275,500,99.99
HyenaDNA (1k),H4,EMP (yeast),GUE,1,0.863791923340178,0.8636893566760805,0.723639542367182,500,100.0
HyenaDNA (1k),H4ac,EMP (yeast),GUE,1,0.6504398826979472,0.650560544451747,0.2985114236952965,500,99.99
HyenaDNA (1k),prom_300_all,Regulatory (human),GUE,1,0.9228040540540541,0.9228028182597934,0.8456030218970857,300,99.99
HyenaDNA (1k),prom_300_notata,Regulatory (human),GUE,1,0.9511965328811004,0.9511966299296142,0.9023822638893301,300,100.0
HyenaDNA (1k),prom_300_tata,Regulatory (human),GUE,1,0.7732463295269169,0.7732644328896946,0.5474143969319136,300,99.92
HyenaDNA (1k),tf_0,Transcription Factor (human),GUE,1,0.772,0.7712304191299533,0.5476973881667568,100,100.0
HyenaDNA (1k),tf_1,Transcription Factor (human),GUE,1,0.798,0.7975716616360219,0.5985383971590825,100,100.0
